"workerid","rt","interval","trialNum","person","action","n_times"
43,10163,"week",12,"ellen","goes to the ballet",0
43,13559,"week",13,"toby","wears socks",6
43,13559,"week",13,"wes","wears socks",6
43,13559,"week",13,"eric","wears socks",6
43,13559,"week",13,"john","wears socks",2
43,13559,"week",13,"brent","wears socks",3
43,13559,"week",13,"chris","wears socks",6
43,13559,"week",13,"angie","wears socks",6
43,13559,"week",13,"ellen","wears socks",6
43,10284,"2 weeks",14,"toby","listens to live music",2
43,10284,"2 weeks",14,"wes","listens to live music",1
43,10284,"2 weeks",14,"eric","listens to live music",3
43,10284,"2 weeks",14,"john","listens to live music",2
43,10284,"2 weeks",14,"brent","listens to live music",3
43,10284,"2 weeks",14,"chris","listens to live music",0
43,10284,"2 weeks",14,"angie","listens to live music",1
43,10284,"2 weeks",14,"ellen","listens to live music",0
43,7991,"month",15,"toby","sell things on eBay",1
43,7991,"month",15,"wes","sell things on eBay",0
43,7991,"month",15,"eric","sell things on eBay",0
43,7991,"month",15,"john","sell things on eBay",0
43,7991,"month",15,"brent","sell things on eBay",2
43,7991,"month",15,"chris","sell things on eBay",1
43,7991,"month",15,"angie","sell things on eBay",0
43,7991,"month",15,"ellen","sell things on eBay",0
44,98738,"week",1,"Jerry","runs",0
44,98738,"week",1,"Candace","runs",0
44,98738,"week",1,"Constance","runs",0
44,98738,"week",1,"Barry","runs",4
44,98738,"week",1,"Ann","runs",3
44,98738,"week",1,"Chris","runs",0
44,98738,"week",1,"Tom","runs",0
44,98738,"week",1,"Connor","runs",3
44,42766,"5 years",2,"Jerry","hikes",0
44,42766,"5 years",2,"Candace","hikes",0
44,42766,"5 years",2,"Constance","hikes",0
44,42766,"5 years",2,"Barry","hikes",1
44,42766,"5 years",2,"Ann","hikes",1
44,42766,"5 years",2,"Chris","hikes",0
44,42766,"5 years",2,"Tom","hikes",0
44,42766,"5 years",2,"Connor","hikes",0
44,40708,"5 years",3,"Jerry","sells companies",0
44,40708,"5 years",3,"Candace","sells companies",0
44,40708,"5 years",3,"Constance","sells companies",0
44,40708,"5 years",3,"Barry","sells companies",0
44,40708,"5 years",3,"Ann","sells companies",0
44,40708,"5 years",3,"Chris","sells companies",0
44,40708,"5 years",3,"Tom","sells companies",0
44,40708,"5 years",3,"Connor","sells companies",0
44,48614,"2 weeks",4,"Jerry","eats peanut butter",1
44,48614,"2 weeks",4,"Candace","eats peanut butter",4
44,48614,"2 weeks",4,"Constance","eats peanut butter",0
44,48614,"2 weeks",4,"Barry","eats peanut butter",1
44,48614,"2 weeks",4,"Ann","eats peanut butter",2
44,48614,"2 weeks",4,"Chris","eats peanut butter",6
44,48614,"2 weeks",4,"Tom","eats peanut butter",6
44,48614,"2 weeks",4,"Connor","eats peanut butter",5
44,34426,"year",5,"Jerry","volunteers for political campaigns",0
44,34426,"year",5,"Candace","volunteers for political campaigns",1
44,34426,"year",5,"Constance","volunteers for political campaigns",0
44,34426,"year",5,"Barry","volunteers for political campaigns",0
44,34426,"year",5,"Ann","volunteers for political campaigns",0
44,34426,"year",5,"Chris","volunteers for political campaigns",0
44,34426,"year",5,"Tom","volunteers for political campaigns",0
44,34426,"year",5,"Connor","volunteers for political campaigns",0
44,46198,"week",6,"Jerry","drinks coffee",7
44,46198,"week",6,"Candace","drinks coffee",14
44,46198,"week",6,"Constance","drinks coffee",14
44,46198,"week",6,"Barry","drinks coffee",7
44,46198,"week",6,"Ann","drinks coffee",3
44,46198,"week",6,"Chris","drinks coffee",0
44,46198,"week",6,"Tom","drinks coffee",12
44,46198,"week",6,"Connor","drinks coffee",16
44,34519,"week",7,"Jerry","smokes cigarettes",0
44,34519,"week",7,"Candace","smokes cigarettes",2
44,34519,"week",7,"Constance","smokes cigarettes",7
44,34519,"week",7,"Barry","smokes cigarettes",0
44,34519,"week",7,"Ann","smokes cigarettes",0
44,34519,"week",7,"Chris","smokes cigarettes",7
44,34519,"week",7,"Tom","smokes cigarettes",0
44,34519,"week",7,"Connor","smokes cigarettes",7
44,35452,"week",8,"Jerry","listens to Pandora",0
44,35452,"week",8,"Candace","listens to Pandora",2
44,35452,"week",8,"Constance","listens to Pandora",0
44,35452,"week",8,"Barry","listens to Pandora",0
44,35452,"week",8,"Ann","listens to Pandora",0
44,35452,"week",8,"Chris","listens to Pandora",4
44,35452,"week",8,"Tom","listens to Pandora",0
44,35452,"week",8,"Connor","listens to Pandora",2
44,71860,"5 years",9,"Jerry","writes novels",0
44,71860,"5 years",9,"Candace","writes novels",0
44,71860,"5 years",9,"Constance","writes novels",0
44,71860,"5 years",9,"Barry","writes novels",0
44,71860,"5 years",9,"Ann","writes novels",0
44,71860,"5 years",9,"Chris","writes novels",0
44,71860,"5 years",9,"Tom","writes novels",0
44,71860,"5 years",9,"Connor","writes novels",0
44,71860,"2 years",9,"hypothetical","writes novels",1
44,40802,"week",10,"Jerry","wears a watch",0
44,40802,"week",10,"Candace","wears a watch",3
44,40802,"week",10,"Constance","wears a watch",3
44,40802,"week",10,"Barry","wears a watch",1
44,40802,"week",10,"Ann","wears a watch",0
44,40802,"week",10,"Chris","wears a watch",7
44,40802,"week",10,"Tom","wears a watch",0
44,40802,"week",10,"Connor","wears a watch",2
44,34266,"month",11,"Jerry","listens to live music",0
44,34266,"month",11,"Candace","listens to live music",0
44,34266,"month",11,"Constance","listens to live music",0
44,34266,"month",11,"Barry","listens to live music",1
44,34266,"month",11,"Ann","listens to live music",1
44,34266,"month",11,"Chris","listens to live music",1
44,34266,"month",11,"Tom","listens to live music",1
44,34266,"month",11,"Connor","listens to live music",1
44,47723,"year",12,"Jerry","goes to the ballet",0
44,47723,"year",12,"Candace","goes to the ballet",0
44,47723,"year",12,"Constance","goes to the ballet",0
44,47723,"year",12,"Barry","goes to the ballet",0
44,47723,"year",12,"Ann","goes to the ballet",0
44,47723,"year",12,"Chris","goes to the ballet",0
44,47723,"year",12,"Tom","goes to the ballet",0
44,47723,"year",12,"Connor","goes to the ballet",0
44,47723,"year",12,"hypothetical","goes to the ballet",3
44,38522,"week",13,"Jerry","drinks beer",1
44,38522,"week",13,"Candace","drinks beer",3
44,38522,"week",13,"Constance","drinks beer",0
44,38522,"week",13,"Barry","drinks beer",1
44,38522,"week",13,"Ann","drinks beer",1
44,38522,"week",13,"Chris","drinks beer",0
44,38522,"week",13,"Tom","drinks beer",4
44,38522,"week",13,"Connor","drinks beer",5
44,57974,"week",14,"Jerry","plays tennis",0
44,57974,"week",14,"Candace","plays tennis",0
44,57974,"week",14,"Constance","plays tennis",0
44,57974,"week",14,"Barry","plays tennis",0
44,57974,"week",14,"Ann","plays tennis",0
44,57974,"week",14,"Chris","plays tennis",0
44,57974,"week",14,"Tom","plays tennis",0
44,57974,"week",14,"Connor","plays tennis",0
44,57974,"week",14,"hypothetical","plays tennis",1
44,31674,"week",15,"Jerry","sell things on eBay",0
44,31674,"week",15,"Candace","sell things on eBay",0
44,31674,"week",15,"Constance","sell things on eBay",0
44,31674,"week",15,"Barry","sell things on eBay",0
44,31674,"week",15,"Ann","sell things on eBay",0
44,31674,"week",15,"Chris","sell things on eBay",0
44,31674,"week",15,"Tom","sell things on eBay",0
44,31674,"week",15,"Connor","sell things on eBay",0
45,29292,"week",1,"Macey","wears socks",4
45,29292,"week",1,"Nate","wears socks",7
45,29292,"week",1,"Ethan","wears socks",7
45,29292,"week",1,"Gretchen","wears socks",5
45,29292,"week",1,"Todd","wears socks",7
45,29292,"week",1,"Cam","wears socks",5
45,29292,"week",1,"Taylor","wears socks",7
45,29292,"week",1,"Stu","wears socks",6
45,20998,"month",2,"Macey","goes to the movies",1
45,20998,"month",2,"Nate","goes to the movies",3
45,20998,"month",2,"Ethan","goes to the movies",3
45,20998,"month",2,"Gretchen","goes to the movies",5
45,20998,"month",2,"Todd","goes to the movies",1
45,20998,"month",2,"Cam","goes to the movies",0
45,20998,"month",2,"Taylor","goes to the movies",2
45,20998,"month",2,"Stu","goes to the movies",0
45,27132,"year",3,"Macey","climbs mountains",1
45,27132,"year",3,"Nate","climbs mountains",15
45,27132,"year",3,"Ethan","climbs mountains",25
45,27132,"year",3,"Gretchen","climbs mountains",2
45,27132,"year",3,"Todd","climbs mountains",7
45,27132,"year",3,"Cam","climbs mountains",7
45,27132,"year",3,"Taylor","climbs mountains",3
45,27132,"year",3,"Stu","climbs mountains",4
45,17833,"week",4,"Macey","eats peanut butter",2
45,17833,"week",4,"Nate","eats peanut butter",3
45,17833,"week",4,"Ethan","eats peanut butter",3
45,17833,"week",4,"Gretchen","eats peanut butter",5
45,17833,"week",4,"Todd","eats peanut butter",1
45,17833,"week",4,"Cam","eats peanut butter",0
45,17833,"week",4,"Taylor","eats peanut butter",2
45,17833,"week",4,"Stu","eats peanut butter",1
45,16804,"year",5,"Macey","goes to the ballet",0
45,16804,"year",5,"Nate","goes to the ballet",0
45,16804,"year",5,"Ethan","goes to the ballet",0
45,16804,"year",5,"Gretchen","goes to the ballet",0
45,16804,"year",5,"Todd","goes to the ballet",0
45,16804,"year",5,"Cam","goes to the ballet",0
45,16804,"year",5,"Taylor","goes to the ballet",0
45,16804,"year",5,"Stu","goes to the ballet",0
45,17624,"week",6,"Macey","drinks coffee",7
45,17624,"week",6,"Nate","drinks coffee",7
45,17624,"week",6,"Ethan","drinks coffee",7
45,17624,"week",6,"Gretchen","drinks coffee",7
45,17624,"week",6,"Todd","drinks coffee",2
45,17624,"week",6,"Cam","drinks coffee",1
45,17624,"week",6,"Taylor","drinks coffee",4
45,17624,"week",6,"Stu","drinks coffee",7
45,16036,"week",7,"Macey","wears a watch",9
45,16036,"week",7,"Nate","wears a watch",1
45,16036,"week",7,"Ethan","wears a watch",4
45,16036,"week",7,"Gretchen","wears a watch",7
45,16036,"week",7,"Todd","wears a watch",7
45,16036,"week",7,"Cam","wears a watch",2
45,16036,"week",7,"Taylor","wears a watch",6
45,16036,"week",7,"Stu","wears a watch",3
45,18182,"week",8,"Macey","drinks beer",0
45,18182,"week",8,"Nate","drinks beer",5
45,18182,"week",8,"Ethan","drinks beer",3
45,18182,"week",8,"Gretchen","drinks beer",3
45,18182,"week",8,"Todd","drinks beer",7
45,18182,"week",8,"Cam","drinks beer",0
45,18182,"week",8,"Taylor","drinks beer",5
45,18182,"week",8,"Stu","drinks beer",2
45,13410,"5 years",9,"Macey","writes poems",0
45,13410,"5 years",9,"Nate","writes poems",0
45,13410,"5 years",9,"Ethan","writes poems",0
45,13410,"5 years",9,"Gretchen","writes poems",0
45,13410,"5 years",9,"Todd","writes poems",0
45,13410,"5 years",9,"Cam","writes poems",0
45,13410,"5 years",9,"Taylor","writes poems",0
45,13410,"5 years",9,"Stu","writes poems",0
45,11808,"week",10,"Macey","listens to Pandora",0
45,11808,"week",10,"Nate","listens to Pandora",0
45,11808,"week",10,"Ethan","listens to Pandora",0
45,11808,"week",10,"Gretchen","listens to Pandora",0
45,11808,"week",10,"Todd","listens to Pandora",2
45,11808,"week",10,"Cam","listens to Pandora",0
45,11808,"week",10,"Taylor","listens to Pandora",0
45,11808,"week",10,"Stu","listens to Pandora",2
45,20030,"week",11,"Macey","wears a bra",5
45,20030,"week",11,"Nate","wears a bra",0
45,20030,"week",11,"Ethan","wears a bra",0
45,20030,"week",11,"Gretchen","wears a bra",5
45,20030,"week",11,"Todd","wears a bra",0
45,20030,"week",11,"Cam","wears a bra",0
45,20030,"week",11,"Taylor","wears a bra",0
45,20030,"week",11,"Stu","wears a bra",0
45,12715,"5 years",12,"Macey","eats caviar",0
45,12715,"5 years",12,"Nate","eats caviar",0
45,12715,"5 years",12,"Ethan","eats caviar",0
45,12715,"5 years",12,"Gretchen","eats caviar",1
45,12715,"5 years",12,"Todd","eats caviar",0
45,12715,"5 years",12,"Cam","eats caviar",0
45,12715,"5 years",12,"Taylor","eats caviar",0
45,12715,"5 years",12,"Stu","eats caviar",0
45,15184,"month",13,"Macey","sell things on eBay",0
45,15184,"month",13,"Nate","sell things on eBay",0
45,15184,"month",13,"Ethan","sell things on eBay",2
45,15184,"month",13,"Gretchen","sell things on eBay",0
45,15184,"month",13,"Todd","sell things on eBay",0
45,15184,"month",13,"Cam","sell things on eBay",0
45,15184,"month",13,"Taylor","sell things on eBay",1
45,15184,"month",13,"Stu","sell things on eBay",5
45,12334,"5 years",14,"Macey","writes novels",0
45,12334,"5 years",14,"Nate","writes novels",0
45,12334,"5 years",14,"Ethan","writes novels",0
45,12334,"5 years",14,"Gretchen","writes novels",0
45,12334,"5 years",14,"Todd","writes novels",0
45,12334,"5 years",14,"Cam","writes novels",0
45,12334,"5 years",14,"Taylor","writes novels",0
45,12334,"5 years",14,"Stu","writes novels",0
45,10865,"week",15,"Macey","smokes cigarettes",7
45,10865,"week",15,"Nate","smokes cigarettes",0
45,10865,"week",15,"Ethan","smokes cigarettes",0
45,10865,"week",15,"Gretchen","smokes cigarettes",0
45,10865,"week",15,"Todd","smokes cigarettes",0
45,10865,"week",15,"Cam","smokes cigarettes",0
45,10865,"week",15,"Taylor","smokes cigarettes",0
45,10865,"week",15,"Stu","smokes cigarettes",0
46,23505,"year",1,"Jaymee","goes to the ballet",0
46,23505,"year",1,"Adam","goes to the ballet",0
46,23505,"year",1,"Rowan","goes to the ballet",0
46,23505,"year",1,"Caren","goes to the ballet",0
46,23505,"year",1,"Tim","goes to the ballet",0
46,23505,"year",1,"Perry","goes to the ballet",0
46,23505,"year",1,"John","goes to the ballet",0
46,23505,"year",1,"Rylee","goes to the ballet",0
46,15158,"year",2,"Jaymee","plays the banjo",0
46,15158,"year",2,"Adam","plays the banjo",0
46,15158,"year",2,"Rowan","plays the banjo",0
46,15158,"year",2,"Caren","plays the banjo",0
46,15158,"year",2,"Tim","plays the banjo",0
46,15158,"year",2,"Perry","plays the banjo",0
46,15158,"year",2,"John","plays the banjo",0
46,15158,"year",2,"Rylee","plays the banjo",0
46,16203,"year",3,"Jaymee","hikes",0
46,16203,"year",3,"Adam","hikes",0
46,16203,"year",3,"Rowan","hikes",0
46,16203,"year",3,"Caren","hikes",0
46,16203,"year",3,"Tim","hikes",5
46,16203,"year",3,"Perry","hikes",0
46,16203,"year",3,"John","hikes",0
46,16203,"year",3,"Rylee","hikes",0
46,18482,"year",4,"Jaymee","volunteers for soup kitchens",0
46,18482,"year",4,"Adam","volunteers for soup kitchens",0
46,18482,"year",4,"Rowan","volunteers for soup kitchens",0
46,18482,"year",4,"Caren","volunteers for soup kitchens",0
46,18482,"year",4,"Tim","volunteers for soup kitchens",0
46,18482,"year",4,"Perry","volunteers for soup kitchens",0
46,18482,"year",4,"John","volunteers for soup kitchens",0
46,18482,"year",4,"Rylee","volunteers for soup kitchens",0
46,30011,"year",5,"Jaymee","goes to the movies",5
46,30011,"year",5,"Adam","goes to the movies",8
46,30011,"year",5,"Rowan","goes to the movies",7
46,30011,"year",5,"Caren","goes to the movies",5
46,30011,"year",5,"Tim","goes to the movies",10
46,30011,"year",5,"Perry","goes to the movies",10
46,30011,"year",5,"John","goes to the movies",5
46,30011,"year",5,"Rylee","goes to the movies",0
46,23491,"year",6,"Jaymee","drinks beer",0
46,23491,"year",6,"Adam","drinks beer",1
46,23491,"year",6,"Rowan","drinks beer",0
46,23491,"year",6,"Caren","drinks beer",0
46,23491,"year",6,"Tim","drinks beer",10
46,23491,"year",6,"Perry","drinks beer",15
46,23491,"year",6,"John","drinks beer",3
46,23491,"year",6,"Rylee","drinks beer",0
46,35626,"year",7,"Jaymee","wears slacks",5
46,35626,"month",7,"Adam","wears slacks",10
46,35626,"year",7,"Rowan","wears slacks",5
46,35626,"year",7,"Caren","wears slacks",2
46,35626,"month",7,"Tim","wears slacks",25
46,35626,"year",7,"Perry","wears slacks",10
46,35626,"year",7,"John","wears slacks",5
46,35626,"year",7,"Rylee","wears slacks",0
46,19672,"year",8,"Jaymee","smokes cigarettes",0
46,19672,"year",8,"Adam","smokes cigarettes",0
46,19672,"year",8,"Rowan","smokes cigarettes",0
46,19672,"year",8,"Caren","smokes cigarettes",0
46,19672,"year",8,"Tim","smokes cigarettes",0
46,19672,"year",8,"Perry","smokes cigarettes",0
46,19672,"year",8,"John","smokes cigarettes",0
46,19672,"year",8,"Rylee","smokes cigarettes",0
46,19672,"week",8,"hypothetical","smokes cigarettes",10
46,32976,"year",9,"Jaymee","drinks coffee",0
46,32976,"month",9,"Adam","drinks coffee",5
46,32976,"year",9,"Rowan","drinks coffee",0
46,32976,"week",9,"Caren","drinks coffee",5
46,32976,"month",9,"Tim","drinks coffee",15
46,32976,"2 weeks",9,"Perry","drinks coffee",10
46,32976,"week",9,"John","drinks coffee",5
46,32976,"year",9,"Rylee","drinks coffee",0
46,10868,"year",10,"Jaymee","eats caviar",0
46,10868,"year",10,"Adam","eats caviar",0
46,10868,"year",10,"Rowan","eats caviar",0
46,10868,"year",10,"Caren","eats caviar",0
46,10868,"year",10,"Tim","eats caviar",0
46,10868,"year",10,"Perry","eats caviar",0
46,10868,"year",10,"John","eats caviar",0
46,10868,"year",10,"Rylee","eats caviar",0
46,20889,"year",11,"Jaymee","volunteers for political campaigns",0
46,20889,"year",11,"Adam","volunteers for political campaigns",0
46,20889,"year",11,"Rowan","volunteers for political campaigns",0
46,20889,"year",11,"Caren","volunteers for political campaigns",0
46,20889,"year",11,"Tim","volunteers for political campaigns",0
46,20889,"year",11,"Perry","volunteers for political campaigns",0
46,20889,"year",11,"John","volunteers for political campaigns",0
46,20889,"year",11,"Rylee","volunteers for political campaigns",0
46,27570,"year",12,"Jaymee","watches professional football",0
46,27570,"year",12,"Adam","watches professional football",0
46,27570,"year",12,"Rowan","watches professional football",0
46,27570,"year",12,"Caren","watches professional football",2
46,27570,"year",12,"Tim","watches professional football",8
46,27570,"month",12,"Perry","watches professional football",8
46,27570,"year",12,"John","watches professional football",2
46,27570,"year",12,"Rylee","watches professional football",0
46,29210,"year",13,"Jaymee","wears a watch",0
46,29210,"month",13,"Adam","wears a watch",20
46,29210,"year",13,"Rowan","wears a watch",5
46,29210,"year",13,"Caren","wears a watch",0
